;;;;;
1072;[INTENT];O;O;O;O
;vay;B-product;B-product_name;O;O
;mua;I-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;máy;I-product;I-loan_type;O;O
;;;;;
1073;[INTENT];O;O;O;O
;cho;O;O;O;O
;em;O;O;O;O
;hỏi;O;O;O;O
;số;O;O;O;O
;cmt;B-personal_info;B-personal_info_type;O;O
;này;O;O;O;O
;có;O;O;O;O
;mua;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;được;O;O;O;O
;không;O;O;O;O
;ạ;O;O;O;O
;;;;;
1074;[INTENT];O;O;O;O
;Bên;O;O;O;O
;mình;O;O;O;O
;còn;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;khoản;O;O;O;O
;vay;B-product;B-product_name;O;O
;online;B-transaction_method;O;O;O
;nào;O;O;O;O
;ko;O;O;O;O
;ạ;O;O;O;O
;;;;;
1075;[INTENT];O;O;O;O
;Anh;O;O;O;O
;vay;B-product;B-product_name;O;O
;vốn;I-product;I-product_name;O;O
;kinh;I-product;B-loan_type;O;O
;doanh;I-product;I-loan_type;O;O
;;;;;
1076;[INTENT];O;O;O;O
;chị;O;O;O;O
;cho;O;O;O;O
;e;O;O;O;O
;hỏi;O;O;O;O
;xíu;O;O;O;O
;giờ;O;O;O;O
;e;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;CBank;B-bank_FI_name;O;O;O
;lần;O;O;O;O
;8;$sys_number;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
1077;[INTENT];O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;thì;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;như;O;O;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;;;;;
1078;[INTENT];O;O;O;O
;đăng;O;O;O;O
;ký;O;O;O;O
;vay;B-product;B-product_name;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;;;;;
1079;[INTENT];O;O;O;O
;Có;O;O;O;O
;khoản;O;O;O;O
;vay;B-product;B-product_name;O;O
;nào;O;O;O;O
;thấp;O;O;O;O
;thấp;O;O;O;O
;ko;O;O;O;O
;ạ;O;O;O;O
;;;;;
1080;[INTENT];O;O;O;O
;e;O;O;O;O
;muốn;O;O;O;O
;hỏi;O;O;O;O
;phương;O;O;O;O
;thức;O;O;O;O
;vay;B-product;B-product_name;O;O
;ạ;O;O;O;O
;;;;;
1081;[INTENT];O;O;O;O
;bao;O;O;O;O
;lâu;O;O;O;O
;vay;B-product;B-product_name;O;O
;được;O;O;O;O
;tiền;O;O;O;O
;;;;;
1082;[INTENT];O;O;O;O
;Bạn;O;O;O;O
;làm;O;O;O;O
;hồ;O;O;O;O
;sơ;O;O;O;O
;vay;B-product;B-product_name;O;O
;giúp;O;O;O;O
;mình;O;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
1083;[INTENT];O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;để;O;O;O;O
;Mua;B-product;B-loan_type;O;O
;điện;I-product;I-loan_type;O;O
;máy;I-product;I-loan_type;O;O
;trả;I-product;I-loan_type;O;O
;góp?;I-product;I-loan_type;O;O
;;;;;
1084;[INTENT];O;O;O;O
;Muốn;O;O;O;O
;mua;B-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;cũ;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
1085;[INTENT];O;O;O;O
;anh;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;B-transaction_method;O;O;O
;mặt;I-transaction_method;O;O;O
;em;O;O;O;O
;tư;O;O;O;O
;vấn;O;O;O;O
;giúp;O;O;O;O
;;;;;
1086;[INTENT];O;O;O;O
;Mua;O;O;O;O
;hàng;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;;;;;
1087;[INTENT];O;O;O;O
;Thời;O;O;O;O
;gian;O;O;O;O
;duyệt;O;O;O;O
;hồ;O;O;O;O
;sơ;O;O;O;O
;mua;B-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;trả;I-product;I-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;quá;O;O;O;O
;lâu;O;O;O;O
;;;;;
1088;[INTENT];O;O;O;O
;Đóng;O;O;O;O
;bao;O;O;O;O
;nhiêu;O;O;O;O
;tháng;O;O;O;O
;rồi;O;O;O;O
;có;O;O;O;O
;thể;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiếp;O;O;O;O
;ạ;O;O;O;O
;;;;;
1089;[INTENT];O;O;O;O
;điện;O;O;O;O
;máy;O;O;O;O
;mua;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;;;;;
1090;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;đã;O;O;O;O
;đóng;O;O;O;O
;tiền;O;O;O;O
;được;O;O;O;O
;7;B-term;$sys_number;O;O
;tháng;I-term;O;O;O
;và;O;O;O;O
;giờ;O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;thêm;O;O;O;O
;hợp;O;O;O;O
;đồng;O;O;O;O
;nữa;O;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
1091;[INTENT];O;O;O;O
;mình;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;nhanh;O;O;O;O
;;;;;
1092;[INTENT];O;O;O;O
;Mình;O;O;O;O
;là;O;O;O;O
;khách;O;O;O;O
;hàng;O;O;O;O
;tốt;O;O;O;O
;mình;O;O;O;O
;vậy;O;O;O;O
;thêm;O;O;O;O
;10tr;B-amount;O;O;O
;ưu;O;O;O;O
;đãi;O;O;O;O
;cho;O;O;O;O
;mình;O;O;O;O
;nhé;O;O;O;O
;;;;;
1093;[INTENT];O;O;O;O
;Mình;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;trả;I-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;theo;O;O;O;O
;tháng;O;O;O;O
;và;O;O;O;O
;lãi;O;O;O;O
;suất;O;O;O;O
;là;O;O;O;O
;bao;O;O;O;O
;một;B-term;$sys_number;O;O
;tháng;I-term;O;O;O
;và;O;O;O;O
;mỗi;O;O;O;O
;tháng;O;O;O;O
;trả;O;O;O;O
;bao;O;O;O;O
;nhiêu;O;O;O;O
;tiền;O;O;O;O
;+cả;O;O;O;O
;lãi.;O;O;O;O
;;;;;
1094;[INTENT];O;O;O;O
;Can;O;O;O;O
;ho;O;O;O;O
;tro;O;O;O;O
;vai;B-product;B-product_name;O;O
;tien;O;O;O;O
;;;;;
1095;[INTENT];O;O;O;O
;anh;O;O;O;O
;tính;O;O;O;O
;hỏi;O;O;O;O
;vụ;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;em;O;O;O;O
;có;O;O;O;O
;những;O;O;O;O
;sản;O;O;O;O
;phẩm;O;O;O;O
;nào;O;O;O;O
;;;;;
1096;[INTENT];O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;để;O;O;O;O
;được;O;O;O;O
;mua;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;;;;;
1097;[INTENT];O;O;O;O
;vay;B-product;B-product_name;O;O
;cho;O;O;O;O
;người;O;O;O;O
;cũ;O;O;O;O
;có;O;O;O;O
;chương;O;O;O;O
;trình;O;O;O;O
;chưa;O;O;O;O
;;;;;
1098;[INTENT];O;O;O;O
;Mình;O;O;O;O
;đang;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;điện;O;O;O;O
;thoại;O;O;O;O
;còn;O;O;O;O
;9;B-term;$sys_number;O;O
;tháng,tất;I-term;O;O;O
;toán;O;O;O;O
;xong;O;O;O;O
;mình;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;lại;O;O;O;O
;ngay;O;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;CBank;B-bank_FI_name;O;O;O
;;;;;
1099;[INTENT];O;O;O;O
;cần;O;O;O;O
;người;O;O;O;O
;liên;O;O;O;O
;hệ;O;O;O;O
;để;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;B-transaction_method;O;O;O
;mặt;I-transaction_method;O;O;O
;;;;;
1100;[INTENT];O;O;O;O
;cho;O;O;O;O
;anh;O;O;O;O
;vay;B-product;B-product_name;O;O
;vốn;I-product;I-product_name;O;O
;kinh;I-product;B-loan_type;O;O
;doanh;I-product;I-loan_type;O;O
;;;;;
1101;[INTENT];O;O;O;O
;mình;O;O;O;O
;cần;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;B-transaction_method;O;O;O
;mặt;I-transaction_method;O;O;O
;;;;;
1102;[INTENT];O;O;O;O
;vay;B-product;B-product_name;O;O
;điện;O;O;O;O
;tử;O;O;O;O
;;;;;
1103;[INTENT];O;O;O;O
;cho;O;O;O;O
;chị;O;O;O;O
;vay;B-product;B-product_name;O;O
;ít;O;O;O;O
;tiền;O;O;O;O
;để;O;O;O;O
;về;O;O;O;O
;dùng;O;O;O;O
;được;O;O;O;O
;hông;O;O;O;O
;em;O;O;O;O
;;;;;
1104;[INTENT];O;O;O;O
;Giờ;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;sao;O;O;O;O
;;;;;
1105;[INTENT];O;O;O;O
;Bổ;O;O;O;O
;sung;O;O;O;O
;vốn;O;O;O;O
;mua;O;O;O;O
;hàng;O;O;O;O
;về;O;O;O;O
;bán;O;O;O;O
;;;;;
1106;[INTENT];O;O;O;O
;mình;O;O;O;O
;đang;O;O;O;O
;có;O;O;O;O
;khoản;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;B-transaction_method;O;O;O
;mặt;I-transaction_method;O;O;O
;và;O;O;O;O
;hiện;O;O;O;O
;đã;O;O;O;O
;thanh;O;O;O;O
;toán;O;O;O;O
;thì;O;O;O;O
;có;O;O;O;O
;thể;O;O;O;O
;vay;B-product;B-product_name;O;O
;thêm;O;O;O;O
;được;O;O;O;O
;k;O;O;O;O
;nhỉ?;O;O;O;O
;;;;;
1107;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;muốn;O;O;O;O
;hỏi;O;O;O;O
;chi;O;O;O;O
;tiết;O;O;O;O
;dịch;O;O;O;O
;vụ;O;O;O;O
;để;O;O;O;O
;vay;B-product;B-product_name;O;O
;thêm;O;O;O;O
;;;;;
1108;[INTENT];O;O;O;O
;Khoản;O;O;O;O
;vay;B-product;B-product_name;O;O
;mình;O;O;O;O
;đã;O;O;O;O
;thanh;O;O;O;O
;toán;O;O;O;O
;hết.Vậy;O;O;O;O
;khoảng;O;O;O;O
;bao;O;O;O;O
;giờ;O;O;O;O
;mình;O;O;O;O
;dc;O;O;O;O
;tiếp;O;O;O;O
;cận;O;O;O;O
;gói;O;O;O;O
;vay;B-product;B-product_name;O;O
;dành;O;O;O;O
;cho;O;O;O;O
;người;O;O;O;O
;vay;O;O;O;O
;cũ;O;O;O;O
;vậy;O;O;O;O
;;;;;
1109;[INTENT];O;O;O;O
;Mình;O;O;O;O
;có;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;rồi;O;O;O;O
;mua;B-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;máy;I-product;I-loan_type;O;O
;được;O;O;O;O
;ko;O;O;O;O
;;;;;
1110;[INTENT];O;O;O;O
;em;O;O;O;O
;quan;O;O;O;O
;tâm;O;O;O;O
;tới;O;O;O;O
;khoản;O;O;O;O
;vay;B-product;B-product_name;O;O
;hợp;O;O;O;O
;lý;O;O;O;O
;ạ;O;O;O;O
;;;;;
1111;[INTENT];O;O;O;O
;vay;B-product;B-product_name;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;;;;;
1112;[INTENT];O;O;O;O
;sao;O;O;O;O
;mình;O;O;O;O
;đk;O;O;O;O
;vay;B-product;B-product_name;O;O
;ko;O;O;O;O
;đc;O;O;O;O
;vậy;O;O;O;O
;;;;;
1113;[INTENT];O;O;O;O
;nếu;O;O;O;O
;bây;O;O;O;O
;giờ;O;O;O;O
;tôi;O;O;O;O
;tất;O;O;O;O
;toán;O;O;O;O
;thì;O;O;O;O
;tôi;O;O;O;O
;có;O;O;O;O
;được;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;vay;B-product;B-product_name;O;O
;lại;O;O;O;O
;ngay;O;O;O;O
;không;O;O;O;O
;;;;;
1114;[INTENT];O;O;O;O
;Có;O;O;O;O
;cách;O;O;O;O
;nào;O;O;O;O
;mua;O;O;O;O
;xe;O;O;O;O
;máy;O;O;O;O
;mà;O;O;O;O
;không;O;O;O;O
;giữ;O;O;O;O
;cavet;O;O;O;O
;xe;O;O;O;O
;ko;O;O;O;O
;;;;;
1115;[INTENT];O;O;O;O
;Vay;B-product;B-product_name;O;O
;muoi;B-amount;O;O;O
;lam;I-amount;O;O;O
;trieu;I-amount;O;O;O
;duoc;O;O;O;O
;khong;O;O;O;O
;;;;;
1116;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền?;O;O;O;O
;;;;;
1117;[INTENT];O;O;O;O
;Gửi;O;O;O;O
;cho;O;O;O;O
;tôi;O;O;O;O
;thông;O;O;O;O
;tin;O;O;O;O
;vay;B-product;B-product_name;O;O
;vốn;I-product;I-product_name;O;O
;tham;O;O;O;O
;khảo;O;O;O;O
;;;;;
1118;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;có;O;O;O;O
;thể;O;O;O;O
;vay;B-product;I-product_name;O;O
;được;O;O;O;O
;bao;O;O;O;O
;nhiêu;O;O;O;O
;tiền?;O;O;O;O
;;;;;
1119;[INTENT];O;O;O;O
;mua;O;O;O;O
;laptop;O;O;O;O
;có;O;O;O;O
;được;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;không;O;O;O;O
;;;;;
1120;[INTENT];O;O;O;O
;cần;O;O;O;O
;tiền;O;O;O;O
;gấp;O;O;O;O
;thì;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;;;;;
1121;[INTENT];O;O;O;O
;mình;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;I-product_name;O;O
;tiền;O;O;O;O
;bên;O;O;O;O
;bạn;O;O;O;O
;;;;;
1122;[INTENT];O;O;O;O
;E;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;I-product_name;O;O
;tiền;O;O;O;O
;;;;;
1123;[INTENT];O;O;O;O
;Lam;O;O;O;O
;cách;O;O;O;O
;nao;O;O;O;O
;để;O;O;O;O
;vay;B-product;I-product_name;O;O
;đc;O;O;O;O
;tiền;O;O;O;O
;;;;;
1124;[INTENT];O;O;O;O
;có;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;vay;B-product;I-product_name;O;O
;tiền;O;O;O;O
;không;O;O;O;O
;;;;;
1125;[INTENT];O;O;O;O
;CBank;B-bank_FI_name;O;O;O
;có;O;O;O;O
;cho;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;mua;B-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;máy;I-product;I-loan_type;O;O
;không;O;O;O;O
;em;O;O;O;O
;;;;;
1126;[INTENT];O;O;O;O
;vay;B-product;B-product_name;O;O
;mua;O;O;O;O
;apple;O;O;O;O
;;;;;
1127;[INTENT];O;O;O;O
;muốn;O;O;O;O
;Mua;O;O;O;O
;hàng;O;O;O;O
;hóa;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp?;I-product;I-loan_type;O;O
;;;;;
1128;[INTENT];O;O;O;O
;Đăng;O;O;O;O
;ký;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tính;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;vay;I-product;I-card_type;O;O
;;;;;
1129;[INTENT];O;O;O;O
;Chị;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;bảo;O;O;O;O
;mật;O;O;O;O
;thông;O;O;O;O
;tin;O;O;O;O
;;;;;
1130;[INTENT];O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiêu;I-product;B-loan_type;O;O
;dùng;I-product;I-loan_type;O;O
;tín;I-product;I-loan_type;O;O
;chấp;I-product;I-loan_type;O;O
;;;;;
1131;[INTENT];O;O;O;O
;Chào;O;O;O;O
;mình;O;O;O;O
;đang;O;O;O;O
;cần;O;O;O;O
;vốn;O;O;O;O
;;;;;
1132;[INTENT];O;O;O;O
;anh;O;O;O;O
;tính;O;O;O;O
;mua;O;O;O;O
;airblade;O;O;O;O
;đời;O;O;O;O
;mới;O;O;O;O
;;;;;
1133;[INTENT];O;O;O;O
;Mua;O;O;O;O
;tivi;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;được;O;O;O;O
;như;O;O;O;O
;thế;O;O;O;O
;nào?;O;O;O;O
;;;;;
1134;[INTENT];O;O;O;O
;Vay;O;O;O;O
;dk;O;O;O;O
;5;B-amount;$sys_number;O;O
;triệu;I-amount;O;O;O
;ko;O;O;O;O
;ạ;O;O;O;O
;;;;;
1135;[INTENT];O;O;O;O
;E;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;bằng;O;O;O;O
;cách;O;O;O;O
;nào;O;O;O;O
;ạ;O;O;O;O
;;;;;
1136;[INTENT];O;O;O;O
;CBank;B-bank_FI_name;O;O;O
;có;O;O;O;O
;cho;O;O;O;O
;vay;B-product;B-product_name;O;O
;mua;I-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;máy;O;O;O;O
;không;O;O;O;O
;;;;;
1137;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;muốn;O;O;O;O
;vậy;B-product;B-product_name;O;O
;tiền;O;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
1138;[INTENT];O;O;O;O
;Còn;O;O;O;O
;gói;O;O;O;O
;nào;O;O;O;O
;cho;O;O;O;O
;mình;O;O;O;O
;vay;B-product;B-product_name;O;O
;ko;O;O;O;O
;ạ?;O;O;O;O
;;;;;
1139;[INTENT];O;O;O;O
;cho;O;O;O;O
;tôi;O;O;O;O
;điện;O;O;O;O
;thoại;O;O;O;O
;di;O;O;O;O
;động;O;O;O;O
;của;O;O;O;O
;nhân;O;O;O;O
;viên;O;O;O;O
;để;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;vay;B-transaction_method;O;O;O
;mặt;I-transaction_method;O;O;O
;;;;;
1140;[INTENT];O;O;O;O
;tôi;O;O;O;O
;quan;O;O;O;O
;tâm;O;O;O;O
;tới;O;O;O;O
;vay;B-product;B-product_name;O;O
;vốn;I-product;I-product_name;O;O
;;;;;
1141;[INTENT];O;O;O;O
;mua;B-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;trả;I-product;I-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;dễ;O;O;O;O
;không;O;O;O;O
;;;;;
1142;[INTENT];O;O;O;O
;Khi;O;O;O;O
;em;O;O;O;O
;thanh;O;O;O;O
;lýhợp;O;O;O;O
;đồng;O;O;O;O
;xong;O;O;O;O
;có;O;O;O;O
;gói;O;O;O;O
;vay;B-product;B-product_name;O;O
;nào;O;O;O;O
;phù;O;O;O;O
;hợp;O;O;O;O
;với;O;O;O;O
;em;O;O;O;O
;ko;O;O;O;O
;;;;;
1143;[INTENT];O;O;O;O
;vay;B-product;B-product_name;O;O
;trả;I-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;CBank;B-bank_FI_name;O;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;;;;;
1144;[INTENT];O;O;O;O
;giờ;O;O;O;O
;em;O;O;O;O
;muốn;O;O;O;O
;tất;O;O;O;O
;toán;O;O;O;O
;khoản;O;O;O;O
;vay;B-product;B-product_name;O;O
;rồi;O;O;O;O
;vay;B-product;B-product_name;O;O
;nhiều;O;O;O;O
;hơn;O;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;ạ;O;O;O;O
;;;;;
1145;[INTENT];O;O;O;O
;mua;O;O;O;O
;TV;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
1146;[INTENT];O;O;O;O
;có;O;O;O;O
;mua;O;O;O;O
;truyền;O;O;O;O
;hình;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
1147;[INTENT];O;O;O;O
;Mua;O;O;O;O
;điện;O;O;O;O
;thoại;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;ở;O;O;O;O
;đâu;O;O;O;O
;;;;;
1148;[INTENT];O;O;O;O
;Muốn;O;O;O;O
;mua;O;O;O;O
;xe;O;O;O;O
;máy;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;;;;;
1149;[INTENT];O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;mua;O;O;O;O
;dt;O;O;O;O
;android;O;O;O;O
;;;;;
1150;[INTENT];O;O;O;O
;ê;O;O;O;O
;bot;O;O;O;O
;tao;O;O;O;O
;đang;O;O;O;O
;cần;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;đây;O;O;O;O
;;;;;
1151;[INTENT];O;O;O;O
;ê;O;O;O;O
;bot;O;O;O;O
;tao;O;O;O;O
;đang;O;O;O;O
;cần;O;O;O;O
;tiền;O;O;O;O
;vay;B-product;B-product_name;O;O
;đây;O;O;O;O
;;;;;
1152;[INTENT];O;O;O;O
;E;O;O;O;O
;có;O;O;O;O
;vay;B-product;B-product_name;O;O
;rui.;O;O;O;O
;Nhưng;O;O;O;O
;đã;O;O;O;O
;thanh;O;O;O;O
;toán;O;O;O;O
;trả;O;O;O;O
;hết.;O;O;O;O
;Nên;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;lại;O;O;O;O
;;;;;
1153;[INTENT];O;O;O;O
;Cho;O;O;O;O
;mình;O;O;O;O
;hỏi;O;O;O;O
;mình;O;O;O;O
;có;O;O;O;O
;nhu;O;O;O;O
;cầu;O;O;O;O
;vay;B-product;B-product_name;O;O
;;;;;
1154;[INTENT];O;O;O;O
;cho;O;O;O;O
;anh;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiền;O;O;O;O
;em;O;O;O;O
;;;;;
1155;[INTENT];O;O;O;O
;giới;O;O;O;O
;thiệu;O;O;O;O
;các;O;O;O;O
;khoản;O;O;O;O
;vay;B-product;B-product_name;O;O
;tiêu;I-product;B-loan_type;O;O
;dùng;I-product;I-loan_type;O;O
;;;;;
1156;[INTENT];O;O;O;O
;mình;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;thêm;O;O;O;O
;vốn;O;O;O;O
;được;O;O;O;O
;ko;O;O;O;O
;ạ;O;O;O;O
;;;;;
1157;[INTENT];O;O;O;O
;Dang;O;O;O;O
;ky;O;O;O;O
;hoai;O;O;O;O
;sao;O;O;O;O
;ko;O;O;O;O
;duoc;O;O;O;O
;;;;;
1158;[INTENT];O;O;O;O
;Tra;O;O;O;O
;cứu;O;O;O;O
;hộ;O;O;O;O
;mình;O;O;O;O
;xem;O;O;O;O
;có;O;O;O;O
;vay;B-product;B-product_name;O;O
;được;O;O;O;O
;tiền;O;O;O;O
;nữa;O;O;O;O
;không;O;O;O;O
;;;;;
1159;[INTENT];O;O;O;O
;E;O;O;O;O
;cần;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;vay;B-product;B-product_name;O;O
;gấp;O;O;O;O
;;;;;
1160;[INTENT];O;O;O;O
;mua;O;O;O;O
;điện;O;O;O;O
;thoại;O;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;;;;;
1161;[INTENT];O;O;O;O
;Đăng;O;O;O;O
;ký;O;O;O;O
;vay;B-product;B-product_name;O;O
;online;B-transaction_method;O;O;O
;như;O;O;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;ạ?;O;O;O;O
;;;;;
1162;[INTENT];O;O;O;O
;em;O;O;O;O
;20;B-personal_info;B-age;O;O
;tuổi;I-personal_info;I-age;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;làm;O;O;O;O
;ntn;O;O;O;O
;?;O;O;O;O
;;;;;
1163;[INTENT];O;O;O;O
;Xin;O;O;O;O
;chào,;O;O;O;O
;mình;O;O;O;O
;có;O;O;O;O
;nhận;O;O;O;O
;1;O;O;O;O
;tin;O;O;O;O
;nhắn;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;vay;B-product;B-product_name;O;O
;50tr,;B-amount;O;O;O
;khoản;O;O;O;O
;phí;O;O;O;O
;thanh;O;O;O;O
;toán;O;O;O;O
;mỗi;O;O;O;O
;tháng;O;O;O;O
;từ;O;O;O;O
;464k/;B-amount;O;O;O
;tháng.;O;O;O;O
;;;;;
1164;[INTENT];O;O;O;O
;CBank;B-bank_FI_name;O;O;O
;có;O;O;O;O
;làm;O;O;O;O
;hồ;O;O;O;O
;sơ;O;O;O;O
;vay;B-product;B-product_name;O;O
;online;B-transaction_method;O;O;O
;không;O;O;O;O
;ah;O;O;O;O
;;;;;
1165;[INTENT];O;O;O;O
;Mua;O;O;O;O
;điện;O;O;O;O
;máy;O;O;O;O
;;;;;
1166;[INTENT];O;O;O;O
;Anh;O;O;O;O
;chị;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;em;O;O;O;O
;vay;B-product;B-product_name;O;O
;vốn;I-product;I-product_name;O;O
;với;O;O;O;O
;ạ;O;O;O;O
;;;;;
1167;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;muon;O;O;O;O
;mua;O;O;O;O
;điện;O;O;O;O
;thoại;O;O;O;O
;;;;;
1168;[INTENT];O;O;O;O
;thế;O;O;O;O
;bây;O;O;O;O
;giờ;O;O;O;O
;a;O;O;O;O
;muốn;O;O;O;O
;mượn;O;O;O;O
;thêm;O;O;O;O
;tiền;O;O;O;O
;;;;;
1169;[INTENT];O;O;O;O
;Vay;B-product;B-product_name;O;O
;mua;I-product;B-loan_type;O;O
;xe;I-product;I-loan_type;O;O
;;;;;
1170;[INTENT];O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;vay;B-product;B-product_name;O;O
;vốn;I-product;I-product_name;O;O
;trong;O;O;O;O
;tầm;O;O;O;O
;20;B-amount;O;O;O
;triệu;I-amount;O;O;O
;ạ;O;O;O;O
;;;;;
1171;[INTENT];O;O;O;O
;cần;O;O;O;O
;tiền;B-transaction_method;O;O;O
;mật;I-transaction_method;O;O;O
;trả;B-product;B-loan_type;O;O
;góp;I-product;I-loan_type;O;O
;được;O;O;O;O
;không?;O;O;O;O
;;;;;
1172;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;có;O;O;O;O
;vay;B-product;B-product_name;O;O
;lại;O;O;O;O
